keyword,text,date,category
청바지,싼 맛 시켯더 니 질 너무 안좋 네 여 ㅠ 주름 도 진짜 잡히고 밑 위도 너무 길어서 이상하고 특히 반바지 밑 끝 부분 가로 벌어져서 핏 되게 이상하게 나오네여 ㅠ,2018.08.31 17:13,size
청바지,가격 싸고 이어서 구매 를 했습니다 핏 도 괜찮고 색감 도 괜찮네요 근데 구겨지는 감 없지 않네요,2018.08.15 21:32,size
청바지,너무 싼마이 상품 제품 특성 상 재질 도 좋고 사이즈 도 잘맞고 색감 도 좋습니다 완전 강추 입니다 꼭 구매 하세요 사이즈 정사 이즈 구입 하세요 완전 만족합니다,2018.07.26 15:31,size
청바지,통 저가 원하는 통 아닙니디 길이 도 마찬가지 구 요 다리 조금 짧으신 분 입기에는 부담 입니다,2018.07.20 17:09,None
청바지,되게 재질 별로 음 사은 품 선글라스 진짜 별로 얘 장난감 선글라스 같음,2018.07.07 20:08,None
청바지,사이즈 시켰는데 뭔가 바지 큽니다 플러스 이라서 산건데 바지 큰 같아요 제 키 작은 탓 인가요 암튼 예쁜데 커요 약간 후회 입니다 바,2018.06.28 15:45,size
청바지,택배 시 놨다 고 하시던데 옥상 가보니 없었음 그래서 후기 작성 못 합니다 입어본 없음,2018.06.18 21:40,None
청바지,솔직히 반품 하려고 했는데 이미 상표 도 뜯었고 배송비 도 아깝고 도 걸리고 해서 입을려고요 아쉽네요 ㅠㅠ,2018.06.01 21:27,None
청바지,그래서 자동 배 바지 입게 되네요 두셔요,2018.05.23 22:14,None
청바지,랭킹 높게 올라와서 반바지 사면 좋겟다싶어 플 구매 해봤습니다 블랙 한장 브라운 한장 구매 했는데 후기 에도 있듯이 구김 좀있는데 아무래도 브라운 그게 좀더 심하게 보입니다,2018.05.21 15:34,None
청바지,싼 이유 있다고 할까 바지 별로 이쁘네요 이쁘게 딱 떨어지고 양 옆 벌어진 느낌 입니다,2018.05.09 16:56,size
청바지,기 본 티 입으니 관찮네 요 운동 할 입어도 될듯 소재 라 편합니다 추천,2017.06.27 11:17,None
청바지,소재 수영복 같아요 마 실용 걍 입어야 될듯 허벅지 도 좁으니까 감안 하시고 걍 보고 사신다면 사시는게 나을듯,2017.05.16 01:13,None
청바지,입고 나가기도 찢어져서 회 용이 부르 기도 어렵겠지만 그냥 돈 갖다 버렸네요 너무 얇아서 그냥 청테이프 수준 입니다 걸 돈 주고 팔면 도 메스,2018.05.24 18:39,None
청바지,처음 샀을 핏 도 괜찮고 색감 도 마음 들어서 구 매 확정 뒤 세탁 해보니 종아리 통 늘어나서 보기 싫은 핏 되엇 네 요 결국 서 바지 샀습니다,2017.06.11 10:51,size
청바지,제 다리 두꺼운 편인데도 통 너무 많이 크네요 기장 도 길고,2016.10.21 23:15,None
청바지,사이즈 정확하게 안보 고 샀더니 핏 원하던건 아니었지만 편해서 그냥 저 냥 입어요 근데 입다 보면 무릎 많이 나와서 웃겨요 ㅎㅎ 통 매우 넓어서 편하긴한데 뚱뚱해 보여요,2016.07.04 02:27,size
청바지,허리 이라고 샀는데 싼값 샀더니 별로 네 요 반품 하기는 귀찮고 크게 나와서 실망 요 핏 도 어정쩡하고,2016.04.24 00:55,size
청바지,질도 그냥 보세 청바지 사이즈 추천 받아서 샀는데 누나 줘 버렸습니다,2019.03.10 22:07,size
청바지,옷 자체 감 색깔 디스 모두 좋아요 근데 사이즈 너무 크게 나왔어요 똑바로 해주세요,2018.11.07 20:15,size
청바지,인데 다리 많이 길고 핏 이쁘게 나오네요 ㅠㅠ,2019.04.04 15:17,size
청바지,제 키 작아서 그냥 길이 잘라서 입으면 괜찮겠지하고 샀는데 일단 재질 자체 스판 도 없어요 엄청 빳빳 잘라도 핏 어정쩡할 같아서 사놓고 쳐 박아 뒀아요 ㅠㅠ 이건 제,2019.03.16 19:00,size
청바지,무근 검은색 청색 이랑 기자 이랑 통 느낌 이내 요 둘다 삿는데 검정 별로,2019.03.15 19:27,None
청바지,정말 훨씬 큽니다 평소 자기 사이즈 보다는 크고 작게 주문 면 끼네요,2019.03.03 20:48,size
청바지,통 너무 커요 샀는데도 통 너무 큽니단 ㅠㅠ,2019.02.25 04:11,size
청바지,가격 대 저렴한데 이염 심하고 인데 뭔가 세탁 하면 줄어들어서 스키 니 될것 같네요,2019.02.16 12:37,price
청바지,많이 큽니다 길기도 길고 통 도 너무 커요 사이즈 보고 사야 할듯,2019.02.13 10:59,size
청바지,인데 을 시켰는데 완전 큼 여러분 하는 데님핏 을 하면 안됨 줘야겠다,2019.02.09 12:49,None
청바지,사이즈 크네요 ㅠ 색도 검은색 인 알았는데 약간 남색 ㅠ,2019.02.08 16:38,color
청바지,갑자기 재질 안좋아지고 사진 대로는 진짜 절대 나올거 같아요,2019.02.07 22:35,None
청바지,도 옷 이라고 판매 하나요 환불 귀찮아서 합니다 에스 믿고 거릅니 다,2019.01.31 13:41,None
청바지,그렇게 좋지도 않고 너무 무거워 요 핏 도 나오고,2018.12.15 20:32,size
청바지,라 샀는데 주먹 들어가네요 제 상체 특히 허리 날씬 거든요 교환 하려다 수선하거나 누구 주려구요 핏자체 라인 이쁜데 재질 자체 빳빳해 서 기대이,2018.12.15 18:41,None
청바지,색감 기 대 이하 아쉽지만 다음 이쁜 걸,2018.12.07 16:28,None
청바지,바지 색감 괜찮은데 어쩜 이렇게 큰지 을 위해 만든거 같은 느낌,2018.12.01 14:50,None
청바지,사이즈 못 왔네요 친구 주긴 했는데 이불 온줄 알았네요,2018.10.28 10:01,size
청바지,색감 별로 구 요 사진 이랑 다릅니다 냄새 심하게 납니다,2018.09.19 00:19,None
청바지,물티슈 닦는데 물이 빠지네요 물 빠짐 빼곤 핏 도 괜찮고 와이드 도 이뻐용,2018.03.16 12:24,size
청바지,바지 시큼한 냄새 바지 많이 삿는데 냄새 처음 요 별로 에요 바지 재질 도 별로 같아요,2017.11.09 02:24,None
청바지,입은지 하루 무릎 발사 됬네요 무릎 을 심하게 굽히거나 하지 않고 의자 앉는 입었는데 하루 무릎 튀어나오네요,2017.03.07 21:32,None
청바지,옷 이뻐요 받아 보고 바로 담날 입고 돌아 댕 겼죠 하지만 입고나서 다음 날 알았죠 레이어 드 했던 흰 티 안쪽 뒷 부분 다 파란색 되어 버린 걸 발견 했죠 무슨 물감 도 아니고 입고,2017.03.04 10:08,None
청바지,너무 크길래 교환 했는데 왤케작은 아니면 배송 을 못 보내신 건지 배송비 만 날렸네,2017.03.01 01:21,None
청바지,원래 바지 입는데 작게 나왔음 끼니 진 싼게 비지 떡 요,2019.02.09 22:00,None
청바지,실 사이즈 를 보고 구매 했음에도 너무 너무 크게 나와서 매우 실망했음 배송 못 된것이 아닌지 의심 할 바지 매우 커서 아저씨 바지 보임 진 자체 퀄리티 보통 급,2015.12.08 23:02,size
청바지,뚱띵 아저씨 입으면 이쁠거 같아요 저 같은 말라 꺵 크네요 ㅠㅠㅠ 사놓고 바지 입고 다니는,2015.10.25 16:26,None
청바지,있던 색상 과 다르네요 약간 실망했습니다,2019.03.06 00:58,None
청바지,별로 좋은 디자인 아닙니다 사진 이랑은 다르네요,2019.02.10 11:19,None
청바지,핏 이며 질감 이며 기장 이며 정말 완벽합니다 근데 물 빠짐이 정말 엄청나네요 하루 입고 벗어 보니 물이 안든 곳 없습니다 심지어 팬티 를 뚫고 엉덩이 물들이네요 아무리 동,2016.12.15 23:19,size
청바지,저 도 참 다리 얇은 편 인데 제 다리 들어갈 몉 진짜 허리 엄청 커요 다리 통 비 해서 저 모델 분 맞게 제작 맞춤 바지 인 가봐요 개인 인 의견 으로는 정말 비추 해 요,2019.03.10 00:18,size
청바지,색감 아보 여서 샀는데 화면 다르구요 하루 만 입어도 무릎 발사 장난 아니네요 비추 합니다,2019.02.14 14:25,None
청바지,사진 보기 에도 밑단 커 보이긴 했는데 막상 입어보니 테이 퍼드 아니라 거의 와이드 수준 입니다 참고 해서 사 배송 개별 에요 웬만하면 한진택배 이용 하는 곳,2019.01.17 20:08,None
청바지,입으면 사이즈 업 추천 입으면 사이즈 추천 진짜 타이트 불편한 바지,2019.02.26 21:22,size
청바지,입는 청바지 인치 벨트 매는데 정말 음순 간 사이즈 잘못 배송 그냥 동생 주는 걸,2019.02.23 02:32,size
청바지,싸 서구매 했지만 허벅지 위 디스 부분 팬티 보이네요 그래서 입기 되는것 같아요 걸 만 빼면 편합니다 가끔 입을것 같네요,2018.09.28 01:38,None
청바지,예쁘긴 옷 재질 별로 여서 찢어진 부분 한없이 찢어질것 같고 아쉽 네 여,2018.09.20 11:44,None
청바지,다만 제 거 주머니 부위 쪽 을 찢어 놔서 주머니 뭘 넣으면 구멍 밖 삐져나오네요,2017.06.15 11:51,None
청바지,통 너 무크 고 밑위 너무 길어서 핏 구림 사이즈 작게 사야할읏,2016.09.07 03:27,size
청바지,사이즈 허리 엄청 크고 기장 기장대로 짧고 밑위 엄청남네요 데미지 인 곳도 심지 엄청 빨리 빠집니다 그냥 가격 가격 이하임 싼 맛 샀는데 그냥 치킨 먹는게 나을 준건 색,2016.07.20 21:29,price
청바지,긴가민가하면서 구입 했는데 만족스럽네요 클리어 런스 할인 아니더라도 꽤 만족했을 같아요 톤 도 예쁘고 입었을 도 부담 스럽지 않아요,2019.05.16 10:12,None
청바지,친구 줄려고 샀는데 여친 되었네요 ㅋㅋ 큐 봄 입기 좋은 색 입니다 굿굿,2018.03.07 13:29,None
청바지,싸서 구입 했는데 예상외 괜찮네요 힙 작은데 크면 섹시해 보이겠어요,2018.02.01 23:23,None
청바지,화면 이랑 똑같은데 색 되게 눈 들어오네여 겨울 샀지만 여름 많이 입을거 같은 색,2018.01.29 03:51,None
청바지,이건 색상 밝아서 까말까 고민 하다 샀는데 사길 듯 요 ㅎㅎ 여름 입으면 시원 해보이고 좋겠어요 만족스러워요,2018.01.23 21:25,None
청바지,세 스완 진 산옷 맘 들어서 찾다가 산건데 도 맘에듭니 다 먼저 샀던거보다 스판기 덜하네요,2018.02.01 23:25,None
청바지,조금 헐렁하긴한데 이거슨 제 사이즈 를 잘못 선택 했기 입니다 근데 낙하 게 입어도 괜찮아여 되게 되게 편하고 예쁩니다 색상 화면 과 거의 똑같고 고무줄 돼 있어서 편합니다,2018.01.23 06:30,size
청바지,큰 기대는 했고 저렴해서 구매 했는데 완전 편하고 이쁩니다 가격 품질 면 거저 해요 많이 파세요,2018.01.18 02:46,price
청바지,얇고 재질 별로 네 요 그냥 싼 맛 구매 해서 입네요,2017.12.28 15:36,price
청바지,나름 괜찮아요 스타일 처음 사보는데 스판끼 있진 않네요 그래도 입을만 합니당,2018.07.11 10:20,None
청바지,일단 저렴하게 샀네요 핏 도 맘 들고요 넘 편하구 좋아요 입을께요,2018.02.17 10:30,size
청바지,기모 적당히 있어 활동 큰 불편함이 없다네요 좋은 가격 괜찮은 제품 사서 마누라 좋아합니다,2018.02.01 17:33,price
청바지,엄청 두껍지는 않지만 나름 따뜻하고 습 기본 진 이라서 곳 저 곳 매치 해서 입을수 있을것 같아요 핏 도 이뻐요 많이 파세요,2018.01.18 02:59,size
청바지,보들보들 느낌 좋고 입었을 편해요 도톰해서 겨울 입고 다니기 좋아용,2018.01.16 17:40,None
청바지,기모 라 따뜻해서 좋네요 단추 부분 너무 뻑뻑 해서 잠글 때애 먹었지만 ㅜㅜ,2018.01.11 14:20,None
청바지,좋아요 아주 좋아요 바지 가격 재질 을 살수 있다는게 신기할 에요 ㅋㅋ 매우 추천 드려요 ㅋㅋ 금방 품절 될듯 ㅎㅎ,2017.12.24 14:21,price
청바지,두께 도 괜찮고 촉감 도 굉장히 좋습니다 근데 안쪽 기 몬줄 알았는데 바깥쪽 기모 라 조금 당황 했어요 그래도 핏 같은것도 예뻐서 자주 입을거 같아요 ㅎㅎ,2017.12.26 13:12,size
청바지,입는 딸아이 라 스몰 싸이 즈 구매 했어요 힙 맞는데 허리 인용 이내 요 ㅠㅠ,2019.05.13 15:08,None
청바지,사이즈 도 딱 맞고 색감 도 너무 맘 들어요 나중 재구매 하려구요,2018.04.19 23:19,size
청바지,엄마 사드 리 고 이모 도 사 드렸습니다 가성 비 완전 좋네요 이쁜거 싸게 산거 같아서 기분 좋습니다,2018.04.15 00:55,None
청바지,만원 도 안되게 샀는데 바지 색깔 이쁘고 사이즈 딱이에요 존,2018.01.24 17:42,size
청바지,핏 진짜 예뻐요 기모 있는 바지 찾다가 산건데 싸게 예쁜거 샀어요,2017.11.30 20:33,size
청바지,여기 바지 할인 할 마다 고민 했는데 다신 고민 할거 같다 싼 가격 이유 있다 나름 스완 진 기대했는데 스완 진 구매 할 없을것 같다,2018.02.10 21:22,price
청바지,엄마 선물 드렸는데 사이즈 도 맞고 편하시 대요 입을게요,2018.01.17 01:34,size
청바지,질도 좋고 가격 도 좋고 상당히 만족 스럽게 받았네요 좋아요 ㅋㅋ 분들 도 받아 보시 면 같은 마음 이실 거 같아요 ㅎㅎ,2017.12.24 14:20,price
청바지,상품 도 좋고 배송 도 빨랐어요 할인 가격 사서 습,2017.12.16 20:35,price
청바지,너무 예쁘고 좋아서 사서 친구 줬습니다 진짜 괜찮은 바지 에요,2019.05.14 11:10,None
청바지,가격 퀄리티 핏 을 가진 반바지 를 찾는건 불가능 핢거 같습니다 그만큼 너무 만족하고 맘 에드 네 요 얼른 사시길 바랍니다,2019.05.14 11:05,size
청바지,가성 비 두께 사이즈 핏 다 너무 맘 듭니 다 다음 에도 반바지 살것 같아요,2019.05.14 09:50,size
청바지,저렴하고 좋은 퀄리티 만족하였습니다 입을께요,2019.05.13 14:28,None
청바지,제 좋아하는 핏입니 다 통 크고 길이 짧고 밑위 긴거 좋아라 해서 간만 세탁소 맡긴 반바지,2019.05.09 22:30,None
청바지,싼 가격 갠 춘한 핏 을 찾아서 네 여 여름 티셔츠 입을거라 사이즈 크게 갔슴다,2019.05.07 20:15,size
청바지,그냥 저 냥 입겠네요 딱 가격 하는듯 합니다 흠,2019.04.16 12:13,price
청바지,길이 딱 제 원하던 길이 고 폼 도 좋아요 입겠습니다,2019.04.10 14:23,size
청바지,누즈할줄 고 구매 했는데 딱 맞네요 딱 맞는거 빼고는 가성 비 갑이네요,2019.04.02 15:03,size
청바지,세 일해 서 싸게 샀네요 핏 도 괜찮고 편하게 입을것 같아요,2019.03.26 22:55,size
청바지,싸게잘 샀습니다 키로 사 즈 적당,2019.03.16 12:25,None
청바지,좋은 옷 좋은 가격 산것 같아요 여름 많이 입 을 거 같아요,2019.03.11 19:53,price
청바지,허리 딱 맞고 통 도 널널 합니다 예쁜데 편하기까지 해서 아주 마음 듭니 다,2019.02.11 12:30,size
청바지,하체 비만 분 엉덩이 낄 있어요 물론 제 얘 깁니다,2019.02.09 00:45,None
청바지,저렴한 가격 이쁘 옷 빠른 배송 받아서 감사합니다,2019.01.20 21:17,price
청바지,여름 입을려고 샀어요 여름 을 위해 미리 구입 하기 기분 좋아요,2019.01.17 15:23,None
청바지,아주 좋은 제품 을 아주 좋은 가격 구입 했습니다,2019.01.12 08:36,price
청바지,기장 넘 짧지 않고 타이 트 않은 청 반바지 입고 싶어서 클 라이언스 세 훅 들어갔길래 색상 모두 구매 요 허리 입는 인데 저 허리 살이 있는 편이 라 살짝 낙하 니,2019.01.04 20:06,None
청바지,싸서 샀는데 좋네요 바지 실 튀어나와있었는데 그거 자르니까 티 별로 안나 서 입으려 구 요,2019.01.04 15:20,None
청바지,핏 도 좋고 구 장창 입고있어요 요즘 더워서 긴 바지 도 못 입 갰는데 너무 입고있어요,2018.08.08 01:39,size
청바지,색 교환 부탁 했는데 빠른 처리 해주시 고 감사 드려요 길이 도 맘 들고 좋은데 받자마자 입었는데 단추 뚝 그냥 단추 달어서 입었네요,2018.08.03 19:43,None
청바지,연 청 샀다가 사이즈 작은듯 해서 진청 재구매 했는데 딱좋네요 가격 도 너무 싸고 가격 대비 괜찮습니다,2018.07.10 22:36,price
청바지,작아서 입어보지 못 했지만 괜찮은 같아요 사이즈 만 괜찮으면 좋을듯,2019.03.13 01:50,size
청바지,좋습니다 색도 이쁘고 편하게 입을라고 샀는데 자주 입네여,2019.01.10 23:23,None
청바지,바지 나쁘지 않습니다 가성 비 사이즈 많이 작아서 마른 친구 줬습니다 바지 좋아요,2019.01.08 12:45,size
청바지,스판 이라 입기도 편하고 라인 도 잘빠져서 보기 좋네요,2019.01.07 09:10,None
청바지,좋네요 사이즈 도 딱 맞고 색감 도 너무 마음 들구요 신축 성도 있어서 편안한게 정말 만족스럽니다,2019.01.04 11:42,size
청바지,색감 도 좋고 일단 재질 좋은 같아요 가격 이득,2019.01.03 10:40,price
청바지,스키 니 핏 자체 입니다 그냥 스키 니 스키 니 ㅜㅜ,2018.12.28 22:42,size
청바지,사이즈 랑 비슷한거 같아요 스판덳 있어서 편하긴 합니다,2018.12.23 02:09,size
청바지,딱 제 원하던 핏 이라 정말 너무 행복하고 습 너무 핏하 않고 적당한 핏 이라 옷 입었을 너무 만족스럽네요 요즘 맨날 입고 다녀요 최고 최고,2018.12.10 12:55,size
청바지,데님 팬츠 한두 벌 있지만 가격 퀄리티 면 안사면 손해 ㅋㅋㅋㅋ 사장 님 착한 가격 나이스 번창 하세요,2018.12.10 05:15,price
청바지,구 매 햇 어 요 허리 크게 나온듯 허리띠 매고 입는,2018.12.02 02:34,None
청바지,가격 대비 질 괜찮은 편이 고 색상 잘빠져서 맘에듭니 다 기준 허리 입으시는 분 이면 무난 하게 입으십니다,2018.11.07 20:06,price
청바지,싼 가격 입기 무난 입고 다니겠습니다 ㅎㅎ,2018.10.31 01:14,price
청바지,그냥 무난 적당하다 라는 딱인것 같습니다 본사 처리 능력 떨어지고 업무 를 귀찮아하는 태도 느껴져서 기분 그닥 좋진 않았습니다,2018.10.17 15:23,None
청바지,바지 너무 이쁘나 사이즈 너무 작아서 맞는 친구 를 줬는데 마음 들어하니 다행 요 사이즈 표 수정 해주세요 ㅜㅜ,2018.10.16 11:54,size
청바지,면 어떻게 될진 모르겠지만 좋습니다 무서워서 흰 옷 이랑은 입어봤는데 이염 듯,2018.10.13 11:05,None
청바지,싸게 구입 거 같네요 입을게요 기장 조금 길 무난 하게 입 을 만해 요,2018.10.12 03:25,None
청바지,배송 차질 생겨 오래 걸렸지만 옷 이쁩니다 겨울 입 기기 얇을것 같습니다,2018.10.11 17:02,None
청바지,그냥 무난 데님 인 같고요 상세 컷 컬러 감이구 저 한번 접어서 입었어요,2018.09.22 19:45,None
청바지,딱 가격 인 같습니다 이상 분들 추천 드립니다,2018.09.19 00:31,price
청바지,가성 비 가장 좋은 청바지 인 같네요 정말 깔끔한 디자인 착용 감도 편해서 좋아요,2018.09.04 23:01,None
청바지,좋아용 이유 싸니까 무릎 근 러워 서 손톱 긁었는데 손톱 파래졌어용 ㅎㅎ 비 맞으면 난리 나겟네요,2018.08.29 18:21,None
청바지,바지 핏 딱 그냥 정 사이즈 살짝 슬림핏 가까운 같기도 스판 있는지는 모르겠어요 그래도 색 두께 길이 다 마음 들고 무엇 가격 비해 좋아요,2018.08.21 19:15,price
청바지,색 청바지 사려 고 했는데 안팔 도라구요 ㅠㅠ 그래서 무신 사 주문 했는데 사이즈 딱 맞고 색도 이뻐요,2018.07.27 21:57,size
청바지,약간 롤업 해서 입구다니고 있구요 무난 하니 딱 기 본 템 입니다 아무 입어도 어울리고 신발 도 웬만한건 다 무난 무난 게 어울려요,2018.07.15 13:05,size
청바지,매우 좋아요 ㅋㅋ 옷 도 재질 도 가격 도 빠짐 없이 마음 에드 네 요 ㅋㅋ 추천 추천 추천 대박 아이템 용 ㅋㅋㅋ,2017.12.24 14:22,price
청바지,옷 핏 도 이쁘고 색도 예뻐요 근데 발목 쪽 너무 좁아서 벗 을 발 빼기 너무 힘들어요 제 발 작은 편이 아니라 모르겠는데 입고 벗 을 발 넣고 빼기 너무 힘드네,2017.12.26 13:14,size
청바지,모니터 색 과 색 같아 보여요 아직 입어보진 않았지만,2019.05.04 20:54,None
청바지,색깔 연하네요 좀더 진햇 면 아쉬움,2018.10.22 23:20,None
청바지,착용 감 굿 너무 좋아요 편하고 다음 나오면 질러줘야지,2018.10.10 10:44,None
청바지,싸이 즈 정 싸이 즈 고 세 할 잘산거 같아요 이뻐요 많이 파세요,2018.10.05 14:18,None
청바지,그냥 그랬어요 실물 사진 예쁘진 않아요 ㅠㅠ,2018.09.27 00:33,None
청바지,허리 사이즈 비해 많이 남는거 빼고는 다 괜찮네요 블랙 블랙 해서 입으면 깬 지납니다,2018.09.25 18:34,size
청바지,저 슬림 핏 절대 나오네요 옷 재질 과 색감 마음 들어요 밝 은색 이지만 은근 옷 과 어울려요,2018.08.29 05:45,color
청바지,제품 재질 도 튼튼하고 좋고 유니크 디자인 도 마음 들고 만족스럽네요 여름 동안 활용 할거 같아요 강추,2018.08.13 00:27,None
청바지,바지 짧은 거 좋아하는 비추 길이 짧음 라인 포인트 들어가 있어서 여기저기 코디 하기 무난 접지 않았을 밑단 거친 마감 되어있음,2018.08.10 00:32,None
청바지,블랙 이라고 해서 진한 색 아닌가 같아요 ㅎ 키링 같은거 받고싶었는데 왔더라구요 다 주는건 아닌가싶어서 그러려니 합니다 하하,2018.08.07 21:28,None
청바지,언 아웃 핏 셔츠 어울리네요 밋밋하지 않고 흔하지 않아서 좋으네요,2018.07.29 15:11,size
청바지,바지 옆 선 예뻐요 색 하고도 어울리고 포인트 주기 좋은 옷 이에요 ㅎ 강추,2018.07.26 03:08,None
청바지,저 같은 믄 여름 반바지 입으면 편하긴한데 예의 아닌거 같아서 안사 입었였는데 이렇게 편하 다미 어차피 한번 사는 인생 그냥 시원하게 갈려고요 겨름 에도 입을만한 아주 좋은 바지 싸게,2018.07.19 17:35,None
청바지,바지 디자인 이뻐서 색상 별로 구입 해보았습니다 사이즈 주문 했는데 평소 바지 사이즈 입는 저 에게는 허리 만 조금 컸고요 기장 도 무난 바지 이쁩니다,2018.07.17 05:26,size
청바지,쫌 헐렁하고 허리 커서 사이즈 교환 할까 입니다 색 밝은 검 은회색 이에요 옷 이뻐요 실 확 작아져서 전화 해보고 교환 선집 가서 줄여 입을려 구 요,2018.07.14 10:06,size
청바지,사이즈 작아요 루즈 스타일 을 좋아하는데 교환 하기 귀찮아서 그냥 딱 맞게 입으려 구 요,2017.12.20 22:52,size
청바지,아직 낮 덥 기도 반바지 를 입고싶었는데 마침 세 일도 디자인 반해서 구매 했어요 위 에다 티셔츠 아무 거나 입어도 바지 포인트 되는것 같아서 좋네요 색상 화면 밝은것,2017.09.25 01:11,None
청바지,허리 허벅지 사이 작아서 불편하긴한데 디자인 넘나 예쁜건 이애 요 사이즈 딱 맞고 기장 도 적당하네요,2018.10.27 15:30,size
청바지,모르겠어요 옷 예쁜데 사이즈 크니까 바보 같네요 남성 분들 입으면 예쁠 거 같아요,2018.10.19 06:25,size
청바지,기장 색감 핏 너무 맘 들고 빨간 포인트 덕분 무난 하게 입어도 이뻐요,2018.10.11 18:43,size
청바지,반바지 찾는 발견 핏 별로 색감 굿굿 추천,2018.09.25 21:03,size
청바지,스티치 진심 간지 작살 입니다 ㅋㅋ 사야지요,2018.09.20 21:37,None
청바지,저 다르네요 제 입으니까 동네 아줌마 같아요 바지 아무리 이뻐도 모델 좋아야 해 요 ㅠㅠ,2018.08.13 11:26,None
청바지,허벅지 부분 넓으면 편안할거 같아요 잔반 인 디자인 가격 만족합니다,2018.07.30 11:54,price
청바지,청 느낌 너무 좋아요 보통 청바지 빳빳 마른듯 느낌 인데 청바지 부드러운 촉감 신축 성도 있는듯 해 요 옷 많이 낙하 게 나온거 같진 않고 딱 맞는 느낌 이에요 원래,2018.07.30 07:45,size
청바지,좋아요 키 키로 인데 잘맞아요 사이즈 업 해도 될거 같아요,2018.07.23 19:10,size
청바지,평소 바지 사이즈 입는데 사이즈 허리 조금 진짜 조금 큰거 빼고는 딱 맞아요 기장 도 적당하고 색상 도 이쁩니다 접어서 입어도 이쁘고 접어도 이뻐요,2018.07.17 05:22,size
청바지,핏 좋고 깔끔하고 편해서 자주 입 을 같아요 ㅎㅎ 여름 대비 해서 산 같습니다 ㅎㅎ,2018.01.15 01:20,size
청바지,세 일도 디자인 도 좋아서 샀습니다 와서 보니 디자인 도 좋고 좋네요 ㅎㅎ,2017.12.07 20:21,None
청바지,아직 낮 덥 기도 반바지 를 입고싶었는데 마침 세 일도 디자인 반해서 구매 했어요 위 에다 티셔츠 아무 거나 입어도 바지 포인트 되는것 같아서 좋네요,2017.09.25 01:13,None
청바지,반바지 옆 라인 어느 옷 을 입던 스타일 받쳐주네요 어느 옷 이든 매치 되요,2017.08.17 12:04,None
청바지,근 육 발달 인데 허벅지 불편하고 딱 떨어지는 오랜 만이 네 요 만족합니다,2017.07.18 18:51,size
청바지,에도 언 아웃 핏 진 샀었는데 이번 에도 만족하네요 이쁘지만 샀던 사이즈 반바지 허리 단면 허벅지 단면 길이 차이 거의 없는데도 조금 타이 트,2017.06.10 20:29,size
청바지,사이즈 구매 사이즈 변경 부탁드렸는데 왔습니다 하지만 맞아서 다행 입니다,2017.06.11 14:50,size
청바지,언 아웃 핏 바지 처음 사는데 이쁘네요 용할게요,2017.06.01 12:04,size
청바지,사이즈 입는데 후기 사이즈 작다고 해서 사이즈 크게 주문 했어요,2019.04.05 14:03,size
청바지,짧지만 나쁘지 않네요 무난 무난 합니다,2018.09.28 13:47,None
청바지,키 허리 인데 청바지 입어요 그래서 너무 끼 면 어떻하지 걱정 했는데 배꼽 바로 아래 오는 길이 허리 도 맞고 핏 도 예쁘고 디자인 도 예뻐요 ㅎㅎㅎ,2018.07.21 19:53,size
청바지,사진 과 같아요 입으면 좋아요 편해요 다음 살게요,2019.05.03 14:21,None
청바지,다만 그걸 희 석 시키는 제 종아리 문 제일 뿐이죠,2018.10.26 23:33,None
청바지,올블랙 나왔으면 젛겠네 요 생 예쁘고 길이 수선해서 입어요,2019.04.22 00:10,None
청바지,워싱 색감 사진 이랑 똑같고 기장 많이 짧아요,2019.04.14 11:40,None
청바지,스판기없 괜차나 요 흑 청 이라 이쁘고 일자 도 잘빠졌어요,2019.03.02 13:03,None
청바지,갔는데 타이 트 하긴 입다 봄 늘어나겠죠,2019.02.01 20:13,None
청바지,색 이랑 워싱 진짜 예뻐요 처음 입었을 까칠한 느낌 있어서 불편했는데 이제 별로 없어요,2018.12.27 14:23,None
청바지,몸무게 키 평소 사이즈 입는데 사이즈 입으니 딱이에요 스판기 좋아서 무릎 쉽게 튀어나오는 단점 ㅜ ㅜ 빼곤 색상 도 핏 도 디자인 도 맘에듭니 다,2017.12.18 00:32,size
청바지,하비 여서 혹시 작을까 바 주문 했는데 다행히 딱 맞네요,2017.11.24 11:57,size
청바지,이제 더우니까 미리 장만 했는데 길이 조금 만 길면 보단 유용하게 입 을 있을 같아요 그래도 만족합니다,2018.05.02 22:51,None
청바지,찢어진 쇼츠팬츠 처음 이었습니다 결과 만족 오늘 옷 힘 을 주고 싶다하면 찾게 되는 바지 입니다,2017.06.10 02:18,None
청바지,조금 얇은데 핏 좋고 컬러 감 좋아요 봄 입으면 좋을 듯 합니다,2019.02.17 00:40,size
청바지,바지 사이즈 원래 입는데 요즘 쪄서 시켰더니 허리 엄청 큰데 다리는 딱 맞네요 색감 사진 이랑 비슷해요,2019.02.16 12:55,size
청바지,옷 타이 트 게 나왔네요 사이즈 타이트해 요,2019.02.01 20:12,size
청바지,성공 입니다 자주 애용 할거 같아요 작은 키 작은 체격 인데 잘맞아,2019.01.30 21:27,size
청바지,색감 했던대로 화면 과 똑같구요 허리 인데 했는데 딱 맞아요 신축 성 좋아서 입으면 늘어날듯 길이 짧은 편이 에요,2019.01.10 14:33,size
청바지,신축 성 도 좋고 사이즈 도 잘맞고 좋아요 색 베어나니 흰 티 조심,2018.12.31 01:45,size
